,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3198,3198,2d259a1e-fd8c-46e0-871a-c9bdcb8b3a5f,Ahmed Sohel,https://play-lh.googleusercontent.com/a/ACg8ocIu9NcxTNzl_kTqzSA1uRpcbx1FG9xUZbcck9YhDlYFyFw0ww=mo,You can't use their service when you need . 3rd class service .,1,1,,2025-01-12 23:18:26,,,
3199,3199,169f357c-d152-41be-bf18-e68f9366da7e,Sojib Shikder,https://play-lh.googleusercontent.com/a-/ALV-UjV4ypEdQlwtXkZgLa3mlCdd0YyiF1yrPoVicgmSq9JlGsvpksJw,Faltu akta app glic e vora ki r bolmu bill diye gele glic cashout e glic third class app akta,1,0,1.1.64.01,2025-02-01 20:43:34,,,1.1.64.01
3200,3200,9b16df1e-2bd8-4ee2-950a-2671f7c32110,Rofikul Hassan,https://play-lh.googleusercontent.com/a-/ALV-UjXVzmfvwUU9OKV5OsnthLEnJY3DFSnAGQk-wU1etUnv8Eine4k,"Excellent application and easy to used payment method. Really impressed, I would recommend. Thanks.",5,7,1.0.77.01,2021-09-05 19:35:24,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 18:19:11,1.0.77.01
3201,3201,3c6648b2-151b-411d-b7bf-0301ac2587e4,Mahabub Rh,https://play-lh.googleusercontent.com/a/ACg8ocLoHy26IpQKKc-mZm-kYN89HjW1r2PIJtfD3MDXmSS57F2WWw=mo,Very bad your app performance... Login bug ...big problem in login,1,0,,2025-02-18 16:28:01,,,
3202,3202,71387054-bfdd-4422-a211-813d1ed205b4,Nur Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjXtVrAgNfwjtuaoXpDmDFf-XEsY8yhxXGRkyFNU32owdd5cyfMy,"Need more improve, example, prepaid meter token (BPDB PREPAID METER) Buy not prossiable in this app. Pls improve.",2,0,1.0.07,2022-07-02 05:07:06,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-07-09 10:15:51,1.0.07
3203,3203,3d28c757-91ab-4b14-afe5-dd8b46d028f5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cannot register online, it says bengali fonts not accepted. If the NID comes with few bengali text, then what we can do.",1,2,1.0.23.03,2020-04-14 18:49:34,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-19 10:41:15,1.0.23.03
3204,3204,727d143d-75c7-4830-8f5b-009f2ca4372a,Shai Ullah,https://play-lh.googleusercontent.com/a/ACg8ocL6oa0ut5PSBLzGnN9ESxW2gCChxQtKYK-LgEav-QrjEszixzI=mo,"Why binimoy isn't added untill yet, add binimoy option like Rocket, bkash, Cellfin.",3,2,1.1.22.03,2022-11-10 16:03:52,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Thanks for your advice. Please keep an eye on the Nagad Facebook page to know about all kinds of updates.
Deshi Nagad E Beshi Labh
",2022-11-26 13:11:33,1.1.22.03
3205,3205,de4fa97f-be8c-4bb0-ad7c-a5efab0be3b7,Ahmed Zaki-us-Saleheen,https://play-lh.googleusercontent.com/a-/ALV-UjXHirFKS4Z4qSpR7pq-0X-NoskB1IHaIY2roHxFO0u8lIacWfpyBA,Idiots who made this app forgot to enable the option to use keyboard to enter OTP to login.,1,0,1.1.38.01,2023-04-02 09:38:43,,,1.1.38.01
3206,3206,ca89688e-a02f-43cf-968c-5f0bdfead55b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app...but no way to reload skitto number.....this should be updated,4,0,,2020-01-18 21:38:54,"
Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-08 10:58:28,
3207,3207,9ecd25fe-2c77-43fe-a6b1-08c3eb01cf38,Arshad Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjXT1i9w6Ru1zSVTU6Cim3rytMHQWDPc43VfcZChugGKK0X3MEya,Nice app. But with this app we are not able to topup to skitto sim... Plz fix it,5,8,1.1.16.01,2022-08-21 06:23:23,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-08 10:47:45,1.1.16.01
3208,3208,484ba61c-b17b-4b10-9ff8-02740be3bbd3,abm rahman024,https://play-lh.googleusercontent.com/a-/ALV-UjXb-jEghNSaKYE_Und_5mv4JfrBqXORaRN8N8-dwrdk-ggsIAva,An awesome app! Can be used only when needed.,5,2,1.1.01.02,2022-03-30 20:53:59,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-04-21 19:01:59,1.1.01.02
3209,3209,54f5dd93-12e3-4a31-9131-ab9d6098e44f,Dilshad Mustari,https://play-lh.googleusercontent.com/a-/ALV-UjX72HggfZHkFZtfaFe7Sy-k9UBB4t6EUYvNuW9Du2ovu-yoj7qb,Worst..Again and Again its showing my NID shows wrong... Where i gave it more than 4 times.,1,0,,2022-02-02 21:04:02,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-05-01 11:41:41,
3210,3210,a900d3e1-eb2b-4ec2-8b13-feffc770239b,Tashin Mehdi Rafat,https://play-lh.googleusercontent.com/a-/ALV-UjXcUPyanjMAGjRBCOn_a_XCJNpdcssHBwnagetg7Q9OcNeqRmo6,Too much buggy and slow.,1,0,1.1.52.01,2024-05-11 19:34:53,,,1.1.52.01
3211,3211,64d2a44d-7d47-4371-98fa-2135c2eaa20f,Azad Kabir,https://play-lh.googleusercontent.com/a/ACg8ocKuYsiAB-MaEajnoAm_z85sfLjjf9111BMZfE1UCKvVGdJ3Yw=mo,This app is spend so many time to opening.Pls repair this problem,1,0,1.0.59.02,2021-01-14 19:58:00,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 13:16:32,1.0.59.02
3212,3212,8badb5f4-410d-484b-922e-39fa681a7df8,Imam Hossen,https://play-lh.googleusercontent.com/a-/ALV-UjXBLEQfLtXbdSnGi4WHYum5DVi92YN6eBomsvt68tIBQEUpHW4,"What is wrong with picture capturing?? Tried soooooooooo many times,yet no result 🙄🙄 Should address the issue",1,1,1.0.41.01,2020-08-06 12:12:03,,,1.0.41.01
3213,3213,35905f93-bf11-491b-97be-8db246a18f21,Avijit Paul,https://play-lh.googleusercontent.com/a-/ALV-UjWvtnpffCvFZ40iTgSQHeYH1KXiF5RxMpWKBGq4J577EWFRmo_K,Good software for financial transaction. But we need to pollibidhyut bill payment system,5,14,1.0.96.03,2022-01-26 17:51:03,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-05-13 13:10:18,1.0.96.03
3214,3214,92150b63-898c-4f3e-8a8b-28401c29194f,My iTutor-Jakir Sir,https://play-lh.googleusercontent.com/a-/ALV-UjX9QjmM-E1NtGwB--taIpl6WFInduNSGaRS_3BiAtd3f6mmk4PO,Can't use using my number in another mobile. Damn. I could sign in any mobile no matter sim in other mobile. I can't put in OTP.,1,106,1.0.61.04,2021-02-12 23:52:51,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 08:40:05,1.0.61.04
3215,3215,609af6b0-64eb-4d2a-900a-ffd477de5823,Yasin Arafat,https://play-lh.googleusercontent.com/a/ACg8ocKWiw2MUvyf-ANh5TMa-14m0F-mwzMqA8skaXdVl7l1_RjxIq-S=mo,Its really good banking app.Its very helpful all people in Bangladesh.,5,1,,2021-09-05 17:31:15,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 18:53:32,
3216,3216,f021ea3f-94df-47a2-9f71-48fbe977ac6e,Sar ker,https://play-lh.googleusercontent.com/a/ACg8ocLgwh0oX5ZanmfXmxA7wGh2MB0NnusVW7w6DNKlvCSpXXGzvgWk=mo,Not work properly in all devices Worst helpline service.,1,2,1.0.62.01,2021-03-14 23:15:36,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-19 10:11:32,1.0.62.01
3217,3217,b14d6892-6a21-4762-afe0-d23be0216823,Easy Earn BD,https://play-lh.googleusercontent.com/a/ACg8ocKL4oyJ0Kq_WTRGxJwu7prXLVBhsx4qg8JYGERX3lFe6FS9yQ=mo,All is right but it take much and much time to send otp code.,2,3,1.0.28.01,2020-05-23 23:34:54,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-09 11:18:34,1.0.28.01
3218,3218,caf2fbd9-b954-4d40-9088-d64ac26ec204,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"good app. request to add more things. like reward, bonas, offer etc.",4,3,1.0.23.03,2020-04-16 21:14:35,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-07 14:27:57,1.0.23.03
3219,3219,210564dc-33c0-4315-a1b7-56b93543bf7f,Jwuel Mahamud,https://play-lh.googleusercontent.com/a/ACg8ocJVE9QpPIRXed6dzM-bmyCmyu-1CJIAPRhLpVc49JmajCm94Q=mo,Un useless services...and very disappointin customize.....not good to uses,1,0,,2021-09-04 21:32:08,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-15 18:29:50,
3220,3220,5f3fa9ff-e169-4629-991f-b7a5faa23aca,Aminul Islam,https://play-lh.googleusercontent.com/a/ACg8ocLQSHcKhYPr8HqIIpBBOnmZmv58DysrqUiZp6xtcAxclTWu4Q=mo,"Can't get any sms and otp, so frustrating.",1,0,1.1.52.01,2024-04-12 21:31:28,,,1.1.52.01
3221,3221,8311ccf1-245e-4d2c-a89c-014a7f583744,Anwarul Karim,https://play-lh.googleusercontent.com/a-/ALV-UjWpafDR70T42cTKyZvflKBNBsqo3NIybeK2CwuVrEo1ClMnC1DYkw,"Very useful e, but please add pollibiddut postpaid option.",5,1,1.1.01.02,2022-08-15 18:01:20,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Thanks for your advice. Any updates on this can actually be found on our page.
Deshi Nagad E Beshi Labh
",2022-08-16 07:23:25,1.1.01.02
3222,3222,7dd445d6-f1ce-4105-89d6-a06dbb9c88b0,Rifat Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjUTOlWR-1UZRZPPGiCwnSvgcE9ztrzefsncH5wSLPe-iRAtv36p,The worst apps in the world😑,1,1,1.1.100.09,2025-12-19 15:05:53,,,1.1.100.09
3223,3223,00e58248-6e73-4758-b168-74672bad4b7a,Masrik Auvik,https://play-lh.googleusercontent.com/a-/ALV-UjXqGqkx1sWrjfrnKY--YFBkdSrqPZtpIdAW6rFd0opqKFJkXL3L,Excellent app. Easy to use. Not complicated as bkash.,5,3,1.0.62.01,2021-09-05 18:43:34,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 18:31:50,1.0.62.01
3224,3224,a7b3af22-cce6-42a5-87f8-5227687abf9a,Rabbi Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjW9djD02CDIcS-z20nf8Z40xS1kWpeYpXILQ3FxuZuUWOPuuE9q,"always server problem, couldn't even open the account",1,0,,2025-09-07 14:20:08,,,
3225,3225,39d47a86-6e31-468f-be2e-cb222021e192,Rahid Ahamed,https://play-lh.googleusercontent.com/a/ACg8ocKBG5ip7oThVdITAdKAEL3P7d7xNi1g7mkP-zf6N13D3w9ErQ=mo,"Cash out, Merchant pay doesn't work in app. Always says ""Request failed, verify your data""",2,8,1.1.39.02,2023-04-24 12:53:51,,,1.1.39.02
3226,3226,d04626ae-eeda-401f-b6b8-258dec39ad56,Tahseen Sajeeb,https://play-lh.googleusercontent.com/a-/ALV-UjUYsX7paeLMIEm1pZVKs6HSQXnnWhnLVPXYSOZG5iAMcMfYFNW-Pg,Bring more feature and update your app. This app is so basic. Good luck to your near future.,2,1,1.0.62.01,2021-03-08 14:55:24,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-08 21:53:14,1.0.62.01
3227,3227,94560eee-d7a4-47aa-9699-d46663737451,Fhhgghgt Hggjvf,https://play-lh.googleusercontent.com/a/ACg8ocJeBnSrw5pX53tJlNGjZLMbbD6OUBbMVVDY2rOOnwKsTAi2eQ=mo,OTP doesn't take automatically or manually .....,1,5,1.0.36.01,2020-07-13 21:07:38,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-18 10:00:33,1.0.36.01
3228,3228,a8f8780c-97e7-42cd-95a0-8a1ac33f3ffb,Tariq Mohammad Faysal,https://play-lh.googleusercontent.com/a-/ALV-UjWPiB5qA0sXLf2Wfu5aGikhZuMWEG1GbMYh0isoN4QFtmlVvjvp,"Bad customer care service. I have been trying to call them over a month. But, I couldn't.",1,3,1.0.74.03,2021-07-12 19:00:32,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.

Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-16 11:03:35,1.0.74.03
3229,3229,a3f3f9f0-6251-4904-9b6b-09b651ab78c2,MD RUMAN,https://play-lh.googleusercontent.com/a-/ALV-UjX14cz947nkMucQXnobsDx0YLWVbYizDGG_VgP98TJbc6AlSOgKPg,"Terrible experience, i cannot log in this app.after trying a lot of time",1,52,1.0.71.01,2021-09-04 11:56:37,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-19 15:37:37,1.0.71.01
3230,3230,b45ebbdb-bd27-423c-b2c7-5ba1be3812e4,ALAMIN MIAH,https://play-lh.googleusercontent.com/a-/ALV-UjW-P6svQi67k76FWsvWhuKXCVUPKgbUQl39RSFRxdaLuNr5O4nvPg,Nagas app use very easy and simple..,5,0,,2021-02-15 20:03:31,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-12 19:44:36,
3231,3231,79261a93-4f9e-4ed1-86eb-74addcfbe14e,sayem mohammad,https://play-lh.googleusercontent.com/a-/ALV-UjXJQXgh5MU9hgXW9ge_oWxNUU4CBk7IhwdGSsVAsc87b40POceN,Need to add credit card bill payment option.,4,2,,2021-02-12 15:04:43,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-06 12:04:37,
3232,3232,eef2fea3-2ea7-48e6-bc1a-5285e7c8d9ac,Jote Soft,https://play-lh.googleusercontent.com/a-/ALV-UjWmsDBaotxr8BzG4YVqkKui5h2KrXrDm2DBETJ4KyWIkeVmkWSYWw,My sim card is in slot 1 why it always asking me to enter my sim to slot 1. I can't log into my account.,2,5,1.0.63.03,2021-04-18 16:35:19,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-08 18:22:55,1.0.63.03
3233,3233,3bd18a81-2438-4b4a-886c-8f3f21b6d3d6,Newtondaring,https://play-lh.googleusercontent.com/a-/ALV-UjWSSlyfhc7cR3qT45bPo7Oa7-XpfG0HJjaIzchdIeG159z1GUa1,"can't login, showing internet problem but i have wifi connection. stupid app",3,14,1.1.83.01,2025-07-30 20:18:57,,,1.1.83.01
3234,3234,8be69ed6-0015-466c-9285-865fa74c2b53,Syema Sultana,https://play-lh.googleusercontent.com/a-/ALV-UjVin_lBc3bhPKUtnXvIZAdOy2HtAFWfe_wA0GzqQYmRFNrWY5if,"If I don't have to update after a few days, I can't get into the apps.",1,1,1.0.78.04,2021-10-22 10:27:51,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-02 15:48:11,1.0.78.04
3235,3235,d60bda5d-a33f-4878-a90f-a2fbc1ca991a,Saiful Islam,https://play-lh.googleusercontent.com/a/ACg8ocIiXCQ3B12tonj7y05yvrb6tetxynOfC4PXyhLDbUEUO2bwkw=mo,Really this software is too easy and effective,5,0,1.0.62.01,2021-03-03 14:12:55,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh

",2022-08-12 11:17:51,1.0.62.01
3236,3236,2281ea93-13df-44e2-975e-7de8b6d06f65,Pico Name,https://play-lh.googleusercontent.com/a/ACg8ocJVxdx94Yf7TRl2U6HII9yoPDj9nvelV1mfMyL9y2jyyRHBgA=mo,No keyboard while entering the varification code,1,0,,2022-06-13 16:23:28,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad. Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad,2022-08-09 09:48:22,
3237,3237,bb4798a8-89a9-4d6d-8023-20c39b6db609,sojib sohel,https://play-lh.googleusercontent.com/a-/ALV-UjXZZI_Knl5T_574GD7J-3NMIb1N40uhiYqKyZHMYAuxpTI8RY5f,"Dear all, All branchs of all govt bank can use nagad for cash in & cash out for better service in bd. It will be make no 1 position. Nagad can use all govt bank for increasing network. Nagad should upgrade it's app. Banglalink operator can open nagad account like robi.",4,5,,2020-06-17 20:48:59,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-07 11:45:41,
3238,3238,54746232-a840-4be4-a9f2-cf994df20b1e,Trooper Tanbhir,https://play-lh.googleusercontent.com/a-/ALV-UjV7NDWgybVCPwsE-b15HRQ2Rbr1L8HeFvV6S4W1g2D06C2PkVs,Need to upgrade rapidly. I can not log in as i dont get otp,1,1,,2021-01-21 03:15:23,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-18 09:30:43,
3239,3239,ddc02ab7-ebc3-4542-9886-6237a129225e,Abualhossain 0721,https://play-lh.googleusercontent.com/a/ACg8ocLfrdzUFgwez7kZt1L5dBJBN2QlfQcD5gDeap-qxwATcDphmQ=mo,It still can't provide as good service as bkash takes long time to login very painful app,1,0,1.1.22.03,2024-11-06 15:50:30,,,1.1.22.03
3240,3240,7c096b80-3e38-4733-9c02-4d69cfe489f2,Rony Bhuiyan,https://play-lh.googleusercontent.com/a-/ALV-UjVf-gkhtZ2WT2DGPHC8miLoilso98Fa-sYiqvgVHKu_QpV_PQH5,Khub baaje app. eki statement 3-4 bar kore astche.,1,0,1.1.39.02,2023-05-04 23:16:28,,,1.1.39.02
3241,3241,e16a672e-6c43-4814-928e-70981d6fb6ed,Pritish Roy,https://play-lh.googleusercontent.com/a/ACg8ocLDHb-XMYwYM0mtm51GorFi8WusA9Rqq1BX-TSeRLFPPzq9DQ=mo,Very nice to use & cash out charge should decrease,3,0,1.0.61.04,2021-03-20 05:11:43,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-04 21:14:53,1.0.61.04
3242,3242,17d0394c-2423-4db4-bdc2-ff0d89f8f43a,Jahidul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjWZq9ZwHAOTMVU1p9HFK9Jrq37GUPu9xwTcXUgyVSC6ftSlJMwx,Don't use this rubbish apps. They are hold on my money without any reason.And also suspended my account.,1,1,1.0.77.01,2021-09-04 11:39:24,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad. Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 20:09:27,1.0.77.01
3243,3243,e28b87a0-efbc-4588-b1f0-85c3c407ba4d,Abdur Rahim,https://play-lh.googleusercontent.com/a-/ALV-UjUTcrPRmPCIYsX6R78xgPtYMkUkWCltVVIK2MjgQarOd6OUxlXl,The worst-ever server of Nagad.. Server connection failed most of the time!,1,5,1.1.46.02,2023-08-12 23:05:38,,,1.1.46.02
3244,3244,cdc8e668-e316-4529-97ad-6b45df8fd651,Monzur Morshed,https://play-lh.googleusercontent.com/a-/ALV-UjUQS1BQsQ88CctI07RImVKjqvdF_5E2LVTV6LL40D_Q7zk17J5x,so easy and nice app. But outlet or agent no. is less.,4,6,1.0.59.02,2021-01-08 14:05:09,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh

",2022-08-06 15:43:47,1.0.59.02
3245,3245,7196b68a-0e45-4531-a68b-6e3a1a9cd064,Azizul mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjXmv63i0Jh69UOFI5_VVzU7ICY7dLgQQvzfhis0hOmDCnPuVWCV,3rd quality Network System. Did not get any OTP correct time. 😡🖕,1,2,1.0.78.04,2021-09-13 14:25:58,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-09 11:56:07,1.0.78.04
3246,3246,72c1c64c-a31d-4d30-837a-228a949c89a5,Md:Mahinor Islam,https://play-lh.googleusercontent.com/a/ACg8ocJuiT3Bj6hRoUoe82Bea-I4BBtdu6VchRgMakxd21K_XdfD_w=mo,𝐯𝐞𝐫𝐲 𝐧𝐢𝐜𝐞 𝐚𝐩𝐩,1,1,1.1.100.09,2025-12-16 22:31:38,,,1.1.100.09
3247,3247,ae921590-d154-4fb4-8cbc-8e18f7c2b246,RAJU,https://play-lh.googleusercontent.com/a-/ALV-UjWZDx4EfZIAtdr7UjT6ERv-MPn_4-nywAaqMzTs70hA6C1dWqyU,Very much user friendly. And most secured way of transaction,5,1,,2021-09-05 15:29:04,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 20:16:00,
3248,3248,52e3e437-2753-4fcb-ba35-36f4dbecec92,অবাক পৃথিবী,https://play-lh.googleusercontent.com/a-/ALV-UjVR0LrgOz0V3ZcuecxEtwIa8i79JxvS5-mUcSsol31NEroUnfm7,"I am very set icfai nagad app,i am very happy,, very nice position nagad app",5,0,,2022-11-11 07:48:07,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-11-18 11:07:02,
3249,3249,d1527a0e-1bb1-4691-aa4b-b059171546c8,Franke Stein,https://play-lh.googleusercontent.com/a-/ALV-UjVaOzVzVnMsKWV3CW8QSZ_BcFF42BCjaXXhfm6DXAMR-cFBukbK,"For security, every time when enter the app it should be given the code to start....",3,6,1.0.61.04,2021-02-10 12:52:11,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-05 14:47:57,1.0.61.04
3250,3250,801ef980-4eba-4bc1-b782-25495e03dc0b,Shaharear Chowdhury,https://play-lh.googleusercontent.com/a-/ALV-UjUesbmI68-3Lo62Ay3R9yOOnv-dtbTYOHclCRR9nq1vB79YRsDV,The authority of nagad are fraud.They will give 20 taka cashback on 20 taka recharge twice per month.But in fact I was not given any such cashback of 20 taka.I'm not saying that i have to need 20 taka but I want to say why write such a lie when you can't pay.Thank you,1,0,1.0.62.01,2021-03-05 07:54:43,,,1.0.62.01
3251,3251,cd643c8d-fe52-4e56-b6cc-3d5039700ebf,Kali Shangkar (Kalishankar chakma),https://play-lh.googleusercontent.com/a-/ALV-UjVFgLlo4HoYRziNRTkaiLcX4exX5xIKj86LdZcmdGWmBU8UOU66,IAM use app. Very nice Nagas apply.evryting use foll app. The partition image app. For me five star Nagas app.,5,0,1.1.64.01,2025-01-25 20:16:15,,,1.1.64.01
3252,3252,734638ae-e927-4cd8-bee8-0f4ebfc472fc,Md.Ashiqur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjX27nfhd-mdjiFQ43ObPCUyfRRfx0-PCPQM-QN4fgSxJuj6TVXX,Greate & low cost mobile banking app.,5,4,1.0.94.01,2021-12-15 08:17:07,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-05-31 18:20:07,1.0.94.01
3253,3253,f4c48172-f5ad-4fde-9913-4ee7f8d5f232,Ertiaz Ahmed (Sourav),https://play-lh.googleusercontent.com/a-/ALV-UjW_LozYaHfpYRy7ZBjEpszX426JQaKSjmPWkMcYdWR7yArWqw-k,Easier ti use but need to get a bit more secured,5,0,1.0.88.01,2021-12-04 17:49:41,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-06-09 15:40:05,1.0.88.01
